"module name","license","repository"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
"get-east-asian-width@1.5.0","MIT","https://github.com/sindresorhus/get-east-asian-width"
"get-intrinsic@1.3.0","MIT","https://github.com/ljharb/get-intrinsic"
"get-package-type@0.1.0","MIT","https://github.com/cfware/get-package-type"
"get-proto@1.0.1","MIT","https://github.com/ljharb/get-proto"
"get-stdin@4.0.1","MIT","https://github.com/sindresorhus/get-stdin"
"get-stream@5.2.0","MIT","https://github.com/sindresorhus/get-stream"
"get-stream@8.0.1","MIT","https://github.com/sindresorhus/get-stream"
"get-stream@9.0.1","MIT","https://github.com/sindresorhus/get-stream"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass"
"github-username@9.0.0","MIT","https://github.com/sindresorhus/github-username"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent"
"glob@13.0.6","BlueOak-1.0.0","https://github.com/isaacs/node-glob"
"glob@6.0.4","ISC","https://github.com/isaacs/node-glob"
"glob@7.2.3","ISC","https://github.com/isaacs/node-glob"
"glob@8.1.0","ISC","https://github.com/isaacs/node-glob"
"globals@13.24.0","MIT","https://github.com/sindresorhus/globals"
"globby@14.1.0","MIT","https://github.com/sindresorhus/globby"
"globby@16.1.1","MIT","https://github.com/sindresorhus/globby"
"globby@4.1.0","MIT","https://github.com/sindresorhus/globby"
"gopd@1.2.0","MIT","https://github.com/ljharb/gopd"
"got@11.8.6","MIT","https://github.com/sindresorhus/got"
"graceful-fs@4.2.10","ISC","https://github.com/isaacs/node-graceful-fs"
"graphemer@1.4.0","MIT","https://github.com/flmnt/graphemer"
"grouped-queue@0.3.3","MIT","https://github.com/SBoudrias/grouped-queue"
"grouped-queue@2.1.0","MIT","https://github.com/SBoudrias/grouped-queue"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema"
"har-validator@5.1.5","MIT","https://github.com/ahmadnassri/node-har-validator"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi"
"has-flag@1.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.1.0","MIT","https://github.com/inspect-js/has-symbols"
"has-tostringtag@1.0.2","MIT","https://github.com/inspect-js/has-tostringtag"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode"
"hasha@5.2.2","MIT","https://github.com/sindresorhus/hasha"
"hasown@2.0.2","MIT","https://github.com/inspect-js/hasOwn"
"he@1.2.0","MIT","https://github.com/mathiasbynens/he"
"hosted-git-info@2.8.9","ISC","https://github.com/npm/hosted-git-info"
"hosted-git-info@7.0.2","ISC","https://github.com/npm/hosted-git-info"
"hosted-git-info@9.0.2","ISC","https://github.com/npm/hosted-git-info"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper"
"http-cache-semantics@4.2.0","BSD-2-Clause","https://github.com/kornelski/http-cache-semantics"
"http-proxy-agent@7.0.2","MIT","https://github.com/TooTallNate/proxy-agents"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature"
"http2-wrapper@1.0.3","MIT","https://github.com/szmarczak/http2-wrapper"
"https-proxy-agent@7.0.6","MIT","https://github.com/TooTallNate/proxy-agents"
"human-signals@5.0.0","Apache-2.0","https://github.com/ehmicky/human-signals"
"human-signals@8.0.1","Apache-2.0","https://github.com/ehmicky/human-signals"
"humanize-string@1.0.2","MIT","https://github.com/sindresorhus/humanize-string"
"iconv-lite@0.7.0","MIT","https://github.com/pillarjs/iconv-lite"
"iconv-lite@0.7.2","MIT","https://github.com/pillarjs/iconv-lite"
"ignore-walk@8.0.0","ISC","https://github.com/npm/ignore-walk"
"ignore@5.3.2","MIT","https://github.com/kaelzhang/node-ignore"
"ignore@7.0.5","MIT","https://github.com/kaelzhang/node-ignore"
"import-fresh@3.3.1","MIT","https://github.com/sindresorhus/import-fresh"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"indent-string@2.1.0","MIT","https://github.com/sindresorhus/indent-string"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string"
"index-to-position@1.2.0","MIT","https://github.com/sindresorhus/index-to-position"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@1.3.8","ISC","https://github.com/isaacs/ini"
"ini@5.0.0","ISC","https://github.com/npm/ini"
"ini@6.0.0","ISC","https://github.com/npm/ini"
"inquirer@0.10.1","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@0.11.4","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@1.2.3","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@12.11.1","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@13.3.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"insight@0.7.0","BSD-2-Clause","https://github.com/yeoman/insight"
"ip-address@10.1.0","MIT","https://github.com/beaugunderson/ip-address"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-core-module@2.16.1","MIT","https://github.com/inspect-js/is-core-module"
"is-docker@1.1.0","MIT","https://github.com/sindresorhus/is-docker"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finite@1.1.0","MIT","https://github.com/sindresorhus/is-finite"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-interactive@2.0.0","MIT","https://github.com/sindresorhus/is-interactive"
"is-npm@1.0.0","MIT","https://github.com/sindresorhus/is-npm"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-path-inside@3.0.3","MIT","https://github.com/sindresorhus/is-path-inside"
"is-path-inside@4.0.0","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-obj@2.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-obj@4.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-regexp@1.0.0","MIT","https://github.com/sindresorhus/is-regexp"
"is-root@1.0.0","MIT","https://github.com/sindresorhus/is-root"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@3.0.0","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@4.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-supported-regexp-flag@1.0.1","MIT","https://github.com/sindresorhus/is-supported-regexp-flag"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-unicode-supported@0.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-unicode-supported@1.3.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-unicode-supported@2.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-utf8@0.2.1","MIT","https://github.com/wayfind/is-utf8"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isbinaryfile@5.0.7","MIT","https://github.com/gjtorikian/isBinaryFile"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isexe@4.0.0","BlueOak-1.0.0","https://github.com/isaacs/isexe"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"istanbul-lib-coverage@3.2.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-hook@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@4.0.3","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-processinfo@2.0.3","ISC","https://github.com/istanbuljs/istanbul-lib-processinfo"
"istanbul-lib-report@3.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@4.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.2.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"jake@10.9.4","Apache-2.0","https://github.com/jakejs/jake"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.14.2","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@4.1.1","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jschardet@3.1.4","LGPL-2.1+","https://github.com/aadsm/jschardet"
"jsesc@3.1.0","MIT","https://github.com/mathiasbynens/jsesc"
"json-buffer@3.0.1","MIT","https://github.com/dominictarr/json-buffer"
"json-format@1.0.1","MIT","https://github.com/luizstacio/json-format"
"json-parse-even-better-errors@5.0.0","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.4.0","(AFL-2.1 OR BSD-3-Clause)","https://github.com/kriszyp/json-schema"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stringify-nice@1.1.4","ISC","https://github.com/isaacs/json-stringify-nice"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse"
"jsprim@1.4.2","MIT","https://github.com/joyent/node-jsprim"
"just-diff-apply@5.5.0","MIT","https://github.com/angus-c/just"
"just-diff@6.0.2","MIT","https://github.com/angus-c/just"
"keyv@4.5.4","MIT","https://github.com/jaredwray/keyv"
"ky@1.14.0","MIT","https://github.com/sindresorhus/ky"
"latest-version@2.0.0","MIT","https://github.com/sindresorhus/latest-version"
"latest-version@9.0.0","MIT","https://github.com/sindresorhus/latest-version"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"license-report@6.8.1","MIT","https://github.com/kessler/license-report"
"load-json-file@1.1.0","MIT","https://github.com/sindresorhus/load-json-file"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@7.2.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@8.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-es@4.17.23","MIT","https://github.com/lodash/lodash"
"lodash._getnative@3.9.1","MIT","https://github.com/lodash/lodash"
"lodash.debounce@3.1.1","MIT","https://github.com/lodash/lodash"
"lodash.flattendeep@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.pad@4.5.1","MIT","https://github.com/lodash/lodash"
"lodash.padend@4.6.1","MIT","https://github.com/lodash/lodash"
"lodash.padstart@4.6.1","MIT","https://github.com/lodash/lodash"
"lodash@4.17.23","MIT","https://github.com/lodash/lodash"
"log-symbols@1.0.2","MIT","https://github.com/sindresorhus/log-symbols"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-symbols@6.0.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-symbols@7.0.1","MIT","https://github.com/sindresorhus/log-symbols"
"loud-rejection@1.6.0","MIT","https://github.com/sindresorhus/loud-rejection"
"lowercase-keys@2.0.0","MIT","https://github.com/sindresorhus/lowercase-keys"
"lru-cache@10.4.3","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@11.2.6","BlueOak-1.0.0","https://github.com/isaacs/node-lru-cache"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@4.0.0","MIT","https://github.com/sindresorhus/make-dir"
"make-fetch-happen@15.0.4","ISC","https://github.com/npm/make-fetch-happen"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj"
"math-intrinsics@1.1.0","MIT","https://github.com/es-shims/math-intrinsics"
"mem-fs-editor@11.1.4","MIT","https://github.com/SBoudrias/mem-fs-editor"
"mem-fs-editor@12.0.2","MIT","https://github.com/SBoudrias/mem-fs-editor"
"mem-fs@1.2.0","MIT","https://github.com/SBoudrias/mem-fs"
"mem-fs@4.1.2","MIT","https://github.com/SBoudrias/mem-fs"
"meow@12.1.1","MIT","https://github.com/sindresorhus/meow"
"meow@3.7.0","MIT","https://github.com/sindresorhus/meow"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"micromatch@4.0.8","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mimic-fn@4.0.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-function@5.0.1","MIT","https://github.com/sindresorhus/mimic-function"
"mimic-response@1.0.1","MIT","https://github.com/sindresorhus/mimic-response"
"mimic-response@3.1.0","MIT","https://github.com/sindresorhus/mimic-response"
"minimatch@10.2.4","BlueOak-1.0.0","https://github.com/isaacs/minimatch"
"minimatch@3.0.8","ISC","https://github.com/isaacs/minimatch"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@5.1.6","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.5","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.9","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"minipass-collect@2.0.1","ISC","https://github.com/isaacs/minipass-collect"
"minipass-fetch@5.0.2","MIT","https://github.com/npm/minipass-fetch"
"minipass-flush@1.0.5","ISC","https://github.com/isaacs/minipass-flush"
"minipass-pipeline@1.2.4","ISC",""
"minipass-sized@2.0.0","ISC","https://github.com/isaacs/minipass-sized"
"minipass@3.3.6","ISC","https://github.com/isaacs/minipass"
"minipass@7.1.3","BlueOak-1.0.0","https://github.com/isaacs/minipass"
"minizlib@3.1.0","MIT","https://github.com/isaacs/minizlib"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp"
"mocha@10.8.2","MIT","https://github.com/mochajs/mocha"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"multimatch@7.0.0","MIT","https://github.com/sindresorhus/multimatch"
"multimatch@8.0.0","MIT","https://github.com/sindresorhus/multimatch"
"mute-stream@0.0.5","ISC","https://github.com/isaacs/mute-stream"
"mute-stream@0.0.6","ISC","https://github.com/isaacs/mute-stream"
"mute-stream@2.0.0","ISC","https://github.com/npm/mute-stream"
"mute-stream@3.0.0","ISC","https://github.com/npm/mute-stream"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"negotiator@1.0.0","MIT","https://github.com/jshttp/negotiator"
"node-gyp@12.2.0","MIT","https://github.com/nodejs/node-gyp"
"node-preload@0.2.1","MIT","https://github.com/cfware/node-preload"
"node-releases@2.0.27","MIT","https://github.com/chicoxyzzy/node-releases"
"nopt@3.0.6","ISC","https://github.com/npm/nopt"
"nopt@9.0.0","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.5.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-package-data@6.0.2","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-url@6.1.0","MIT","https://github.com/sindresorhus/normalize-url"
"npm-bundled@5.0.0","ISC","https://github.com/npm/npm-bundled"
"npm-force-resolutions@0.0.10","MIT","https://github.com/rogeriochaves/npm-force-resolutions"
"npm-install-checks@8.0.0","BSD-2-Clause","https://github.com/npm/npm-install-checks"
"npm-keyword@4.2.0","MIT","https://github.com/sindresorhus/npm-keyword"
"npm-normalize-package-bin@5.0.0","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-package-arg@13.0.2","ISC","https://github.com/npm/npm-package-arg"
"npm-packlist@10.0.4","ISC","https://github.com/npm/npm-packlist"
"npm-pick-manifest@11.0.3","ISC","https://github.com/npm/npm-pick-manifest"
"npm-registry-fetch@19.1.1","ISC","https://github.com/npm/npm-registry-fetch"
"npm-run-path@5.3.0","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-run-path@6.0.0","MIT","https://github.com/sindresorhus/npm-run-path"
"npmconf@2.1.3","ISC","https://github.com/npm/npmconf"
"npmlog@2.0.4","ISC","https://github.com/npm/npmlog"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"nyc@15.1.0","ISC","https://github.com/istanbuljs/nyc"
"oauth-sign@0.9.0","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"object-values@1.0.0","MIT","https://github.com/sindresorhus/object-values"
"once@1.3.3","ISC","https://github.com/isaacs/once"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@1.1.0","MIT","https://github.com/sindresorhus/onetime"
"onetime@6.0.0","MIT","https://github.com/sindresorhus/onetime"
"onetime@7.0.0","MIT","https://github.com/sindresorhus/onetime"
"opn@3.0.3","MIT","https://github.com/sindresorhus/opn"
"optionator@0.9.4","MIT","https://github.com/gkz/optionator"
"ora@8.2.0","MIT","https://github.com/sindresorhus/ora"
"ora@9.3.0","MIT","https://github.com/sindresorhus/ora"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-name@1.0.3","MIT","https://github.com/sindresorhus/os-name"
"os-shim@0.1.3","MIT","https://github.com/h2non/node-os-shim"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"osx-release@1.1.0","MIT","https://github.com/sindresorhus/osx-release"
"p-cancelable@2.1.1","MIT","https://github.com/sindresorhus/p-cancelable"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@4.0.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@6.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@3.0.0","MIT","https://github.com/sindresorhus/p-map"
"p-map@7.0.4","MIT","https://github.com/sindresorhus/p-map"
"p-queue@8.1.1","MIT","https://github.com/sindresorhus/p-queue"
"p-queue@9.1.0","MIT","https://github.com/sindresorhus/p-queue"
"p-timeout@6.1.4","MIT","https://github.com/sindresorhus/p-timeout"
"p-timeout@7.0.1","MIT","https://github.com/sindresorhus/p-timeout"
"p-transform@5.0.1","Apache-2.0","https://github.com/mshima/p-transform"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"package-hash@4.0.0","ISC","https://github.com/novemberborn/package-hash"
"package-json@10.0.1","MIT","https://github.com/sindresorhus/package-json"
"package-json@2.4.0","MIT","https://github.com/sindresorhus/package-json"
"pacote@21.4.0","ISC","https://github.com/npm/pacote"
"pad-component@0.0.1","MIT*",""
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-conflict-json@5.0.1","ISC","https://github.com/npm/parse-conflict-json"
"parse-help@0.1.1","MIT","https://github.com/sindresorhus/parse-help"
"parse-json@2.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-json@8.3.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-ms@4.0.0","MIT","https://github.com/sindresorhus/parse-ms"
"path-exists@2.1.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@5.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-key@4.0.0","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-scurry@2.0.2","BlueOak-1.0.0","https://github.com/isaacs/path-scurry"
"path-type@1.1.0","MIT","https://github.com/sindresorhus/path-type"
"path-type@6.0.0","MIT","https://github.com/sindresorhus/path-type"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"picocolors@1.1.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"picomatch@4.0.3","MIT","https://github.com/micromatch/picomatch"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pkg-dir@4.2.0","MIT","https://github.com/sindresorhus/pkg-dir"
"postcss-selector-parser@7.1.1","MIT","https://github.com/postcss/postcss-selector-parser"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"pretty-bytes@7.1.0","MIT","https://github.com/sindresorhus/pretty-bytes"
"pretty-ms@9.3.0","MIT","https://github.com/sindresorhus/pretty-ms"
"proc-log@6.1.0","ISC","https://github.com/npm/proc-log"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process-on-spawn@1.1.0","MIT","https://github.com/cfware/process-on-spawn"
"proggy@4.0.0","ISC","https://github.com/npm/proggy"
"promise-all-reject-late@1.0.1","ISC",""
"promise-call-limit@3.0.2","ISC","https://github.com/isaacs/promise-call-limit"
"promise-retry@2.0.1","MIT","https://github.com/IndigoUnited/node-promise-retry"
"proto-list@1.2.4","ISC","https://github.com/isaacs/proto-list"
"psl@1.15.0","MIT","https://github.com/lupomontero/psl"
"pump@3.0.3","MIT","https://github.com/mafintosh/pump"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"pure-rand@7.0.1","MIT","https://github.com/dubzzz/pure-rand"
"qs@6.14.1","BSD-3-Clause","https://github.com/ljharb/qs"
"querystringify@2.2.0","MIT","https://github.com/unshiftio/querystringify"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"quick-lru@5.1.1","MIT","https://github.com/sindresorhus/quick-lru"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"read-cmd-shim@6.0.0","ISC","https://github.com/npm/read-cmd-shim"
"read-package-up@11.0.0","MIT","https://github.com/sindresorhus/read-package-up"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@9.0.1","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@2.3.8","MIT","https://github.com/nodejs/readable-stream"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"readline2@1.0.1","MIT","https://github.com/SBoudrias/readline2"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent"
"registry-auth-token@3.4.0","MIT","https://github.com/rexxars/registry-auth-token"
"registry-auth-token@5.1.0","MIT","https://github.com/rexxars/registry-auth-token"
"registry-url@3.1.0","MIT","https://github.com/sindresorhus/registry-url"
"registry-url@6.0.1","MIT","https://github.com/sindresorhus/registry-url"
"registry-url@7.2.0","MIT","https://github.com/sindresorhus/registry-url"
"release-zalgo@1.0.0","ISC","https://github.com/novemberborn/release-zalgo"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"replace-ext@1.0.1","MIT","https://github.com/gulpjs/replace-ext"
"replace-ext@2.0.0","MIT","https://github.com/gulpjs/replace-ext"
"request@2.88.2","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-alpn@1.2.1","MIT","https://github.com/szmarczak/resolve-alpn"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve@1.22.11","MIT","https://github.com/browserify/resolve"
"responselike@2.0.1","MIT","https://github.com/sindresorhus/responselike"
"restore-cursor@1.0.1","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@5.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"retry@0.13.1","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.1.0","MIT","https://github.com/mcollina/reusify"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"root-check@1.0.0","MIT","https://github.com/sindresorhus/root-check"
"run-async@0.1.0","MIT","https://github.com/SBoudrias/run-async"
"run-async@2.4.1","MIT","https://github.com/SBoudrias/run-async"
"run-async@4.0.6","MIT","https://github.com/SBoudrias/run-async"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"rx-lite@3.1.2","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx@4.1.0","Apache-2.0","https://github.com/Reactive-Extensions/RxJS"
"rxjs@7.8.2","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sbom@0.0.0","MIT","https://github.com/yinyanlv/sbom"
"semver-diff@2.1.0","MIT","https://github.com/sindresorhus/semver-diff"
"semver-regex@3.1.4","MIT","https://github.com/sindresorhus/semver-regex"
"semver-truncate@1.1.2","MIT","https://github.com/sindresorhus/semver-truncate"
"semver@7.7.3","ISC","https://github.com/npm/node-semver"
"serialize-javascript@6.0.2","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"side-channel-list@1.0.0","MIT","https://github.com/ljharb/side-channel-list"
"side-channel-map@1.0.1","MIT","https://github.com/ljharb/side-channel-map"
"side-channel-weakmap@1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap"
"side-channel@1.1.0","MIT","https://github.com/ljharb/side-channel"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"signal-exit@4.1.0","ISC","https://github.com/tapjs/signal-exit"
"sigstore@4.1.0","Apache-2.0","https://github.com/sigstore/sigstore-js"
"simple-git@3.30.0","MIT","https://github.com/steveukx/git-js"
"slash@5.1.0","MIT","https://github.com/sindresorhus/slash"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control"
"smart-buffer@4.2.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"socks-proxy-agent@8.0.5","MIT","https://github.com/TooTallNate/proxy-agents"
"socks@2.8.7","MIT","https://github.com/JoshGlazebrook/socks"
"sort-keys@5.1.0","MIT","https://github.com/sindresorhus/sort-keys"
